profile_mat,csv_out,status,stop_time_s,matread_s,simulate_s,extract_s,write_s,total_run_s,result_base
drum_profile_00435.mat,results_drum_profile_00435.csv,OK,200.000000,0.008004,1.972939,0.604988,0.033999,2.624935,run_00435
drum_profile_00436.mat,results_drum_profile_00436.csv,OK,200.000000,0.008069,1.985402,0.612994,0.035000,2.646466,run_00436
drum_profile_00437.mat,results_drum_profile_00437.csv,OK,200.000000,0.008002,1.991503,0.615991,0.034000,2.654497,run_00437
drum_profile_00438.mat,results_drum_profile_00438.csv,OK,200.000000,0.011000,1.989444,0.632038,0.035072,2.672551,run_00438
drum_profile_00439.mat,results_drum_profile_00439.csv,OK,200.000000,0.007312,2.050899,0.620096,0.035000,2.719998,run_00439
drum_profile_00440.mat,results_drum_profile_00440.csv,OK,200.000000,0.007000,1.975025,0.611191,0.034069,2.632284,run_00440
drum_profile_00441.mat,results_drum_profile_00441.csv,OK,200.000000,0.006997,1.962337,0.630991,0.067000,2.672324,run_00441
drum_profile_00442.mat,results_drum_profile_00442.csv,OK,200.000000,0.008001,2.221011,0.620991,0.035003,2.890004,run_00442
drum_profile_00443.mat,results_drum_profile_00443.csv,OK,200.000000,0.007998,2.068166,0.618988,0.035000,2.735152,run_00443
drum_profile_00444.mat,results_drum_profile_00444.csv,OK,200.000000,0.007240,1.724876,0.611630,0.035001,2.384508,run_00444
drum_profile_00445.mat,results_drum_profile_00445.csv,OK,200.000000,0.008001,1.873044,0.604992,0.033999,2.525037,run_00445
drum_profile_00446.mat,results_drum_profile_00446.csv,OK,200.000000,0.008000,1.922926,0.598991,0.034003,2.567918,run_00446
drum_profile_00447.mat,results_drum_profile_00447.csv,OK,200.000000,0.008003,1.861320,0.613115,0.036998,2.524436,run_00447
drum_profile_00448.mat,results_drum_profile_00448.csv,OK,200.000000,0.008000,1.960881,0.612988,0.035999,2.623868,run_00448
drum_profile_00449.mat,results_drum_profile_00449.csv,OK,200.000000,0.009000,1.956567,0.615988,0.034000,2.621556,run_00449
drum_profile_00450.mat,results_drum_profile_00450.csv,OK,200.000000,0.006998,2.114351,0.621288,0.034999,2.782637,run_00450
drum_profile_00451.mat,results_drum_profile_00451.csv,OK,200.000000,0.008004,1.986192,0.608073,0.033998,2.641267,run_00451
drum_profile_00452.mat,results_drum_profile_00452.csv,OK,200.000000,0.007997,1.934962,0.613991,0.035000,2.595948,run_00452
drum_profile_00453.mat,results_drum_profile_00453.csv,OK,200.000000,0.008005,1.885479,0.611236,0.035000,2.544719,run_00453
drum_profile_00454.mat,results_drum_profile_00454.csv,OK,200.000000,0.008001,1.965190,0.611056,0.033000,2.621246,run_00454
drum_profile_00455.mat,results_drum_profile_00455.csv,OK,200.000000,0.008002,1.998178,0.625990,0.033999,2.671172,run_00455
drum_profile_00456.mat,results_drum_profile_00456.csv,OK,200.000000,0.008000,2.036976,0.622989,0.034000,2.709964,run_00456
drum_profile_00457.mat,results_drum_profile_00457.csv,OK,200.000000,0.008002,1.965696,0.639990,0.034000,2.654687,run_00457
drum_profile_00458.mat,results_drum_profile_00458.csv,OK,200.000000,0.008002,1.866150,0.611063,0.034997,2.525211,run_00458
drum_profile_00459.mat,results_drum_profile_00459.csv,OK,200.000000,0.008000,1.965447,0.608990,0.034000,2.621436,run_00459
drum_profile_00460.mat,results_drum_profile_00460.csv,OK,200.000000,0.008003,1.979677,0.609062,0.033999,2.635744,run_00460
drum_profile_00461.mat,results_drum_profile_00461.csv,OK,200.000000,0.007003,2.010458,0.621991,0.035003,2.679453,run_00461
drum_profile_00462.mat,results_drum_profile_00462.csv,OK,200.000000,0.007997,1.851366,0.606151,0.034002,2.504514,run_00462
drum_profile_00463.mat,results_drum_profile_00463.csv,OK,200.000000,0.007002,1.990804,0.613991,0.034996,2.651797,run_00463
drum_profile_00464.mat,results_drum_profile_00464.csv,OK,200.000000,0.006998,1.972693,0.614993,0.035000,2.634685,run_00464
drum_profile_00465.mat,results_drum_profile_00465.csv,OK,200.000000,0.008000,1.961054,0.618991,0.035000,2.628041,run_00465
drum_profile_00466.mat,results_drum_profile_00466.csv,OK,200.000000,0.008000,1.976840,0.615991,0.034000,2.640832,run_00466
drum_profile_00467.mat,results_drum_profile_00467.csv,OK,200.000000,0.008000,1.963976,0.617991,0.034996,2.630965,run_00467
drum_profile_00468.mat,results_drum_profile_00468.csv,OK,200.000000,0.007481,1.990091,0.618992,0.034002,2.656081,run_00468
drum_profile_00469.mat,results_drum_profile_00469.csv,OK,200.000000,0.008001,1.965863,0.609996,0.033997,2.622855,run_00469
drum_profile_00470.mat,results_drum_profile_00470.csv,OK,200.000000,0.006997,2.040837,0.611061,0.033996,2.697894,run_00470
drum_profile_00471.mat,results_drum_profile_00471.csv,OK,200.000000,0.006999,1.983898,0.612069,0.035000,2.644962,run_00471
drum_profile_00472.mat,results_drum_profile_00472.csv,OK,200.000000,0.008000,1.986931,0.618992,0.034001,2.652923,run_00472
drum_profile_00473.mat,results_drum_profile_00473.csv,OK,200.000000,0.006997,2.030974,0.606992,0.033999,2.683962,run_00473
drum_profile_00474.mat,results_drum_profile_00474.csv,OK,200.000000,0.008000,1.866354,0.616991,0.034000,2.531347,run_00474
drum_profile_00475.mat,results_drum_profile_00475.csv,OK,200.000000,0.006998,2.045828,0.615991,0.035000,2.708813,run_00475
drum_profile_00476.mat,results_drum_profile_00476.csv,OK,200.000000,0.008003,2.000405,0.617045,0.035998,2.666455,run_00476
drum_profile_00477.mat,results_drum_profile_00477.csv,OK,200.000000,0.007997,1.998238,0.616993,0.034000,2.663230,run_00477
drum_profile_00478.mat,results_drum_profile_00478.csv,OK,200.000000,0.008004,1.955385,0.609048,0.035002,2.612440,run_00478
drum_profile_00479.mat,results_drum_profile_00479.csv,OK,200.000000,0.008000,2.043521,0.611989,0.034003,2.702512,run_00479
drum_profile_00480.mat,results_drum_profile_00480.csv,OK,200.000000,0.007999,1.991545,0.618065,0.035073,2.658685,run_00480
drum_profile_00481.mat,results_drum_profile_00481.csv,OK,200.000000,0.007896,1.997819,0.613167,0.034000,2.658986,run_00481
drum_profile_00482.mat,results_drum_profile_00482.csv,OK,200.000000,0.007092,1.988454,0.607988,0.034999,2.644445,run_00482
drum_profile_00483.mat,results_drum_profile_00483.csv,OK,200.000000,0.008998,1.969923,0.615988,0.033999,2.634911,run_00483
drum_profile_00484.mat,results_drum_profile_00484.csv,OK,200.000000,0.008000,1.964369,0.614046,0.035004,2.626417,run_00484
drum_profile_00485.mat,results_drum_profile_00485.csv,OK,200.000000,0.009000,2.033623,0.613993,0.034000,2.695617,run_00485
drum_profile_00486.mat,results_drum_profile_00486.csv,OK,200.000000,0.007795,1.985845,0.614012,0.034997,2.647852,run_00486
drum_profile_00487.mat,results_drum_profile_00487.csv,OK,200.000000,0.008998,1.978155,0.629993,0.034997,2.657143,run_00487
drum_profile_00488.mat,results_drum_profile_00488.csv,OK,200.000000,0.007000,2.040182,0.613285,0.034998,2.700467,run_00488
drum_profile_00489.mat,results_drum_profile_00489.csv,OK,200.000000,0.008162,1.970504,0.622991,0.035000,2.642493,run_00489
drum_profile_00490.mat,results_drum_profile_00490.csv,OK,200.000000,0.006997,1.981037,0.628194,0.034999,2.656226,run_00490
drum_profile_00491.mat,results_drum_profile_00491.csv,OK,200.000000,0.008001,2.075132,0.619109,0.034003,2.741246,run_00491
drum_profile_00492.mat,results_drum_profile_00492.csv,OK,200.000000,0.008004,1.956262,0.618992,0.034999,2.623257,run_00492
drum_profile_00493.mat,results_drum_profile_00493.csv,OK,200.000000,0.007997,1.953744,0.613989,0.034000,2.614731,run_00493
drum_profile_00494.mat,results_drum_profile_00494.csv,OK,200.000000,0.007997,1.951960,0.613009,0.034999,2.612963,run_00494
drum_profile_00495.mat,results_drum_profile_00495.csv,OK,200.000000,0.008001,2.001578,0.617322,0.035000,2.666902,run_00495
drum_profile_00496.mat,results_drum_profile_00496.csv,OK,200.000000,0.007997,1.877561,0.610288,0.033999,2.535848,run_00496
drum_profile_00497.mat,results_drum_profile_00497.csv,OK,200.000000,0.006999,1.984329,0.620992,0.033999,2.651316,run_00497
drum_profile_00498.mat,results_drum_profile_00498.csv,OK,200.000000,0.007002,2.001314,0.617991,0.034999,2.666308,run_00498
drum_profile_00499.mat,results_drum_profile_00499.csv,OK,200.000000,0.008000,1.989592,0.623991,0.034999,2.664581,run_00499
drum_profile_00500.mat,results_drum_profile_00500.csv,OK,200.000000,0.006997,1.985929,0.616992,0.033999,2.649919,run_00500
drum_profile_00501.mat,results_drum_profile_00501.csv,OK,200.000000,0.008001,1.869277,0.615051,0.034000,2.531329,run_00501
drum_profile_00502.mat,results_drum_profile_00502.csv,OK,200.000000,0.008997,1.986892,0.612187,0.034999,2.648072,run_00502
drum_profile_00503.mat,results_drum_profile_00503.csv,OK,200.000000,0.007999,1.976769,0.628124,0.035000,2.652892,run_00503
drum_profile_00504.mat,results_drum_profile_00504.csv,OK,200.000000,0.008002,1.979566,0.628989,0.034999,2.656559,run_00504
drum_profile_00505.mat,results_drum_profile_00505.csv,OK,200.000000,0.007998,1.959496,0.618347,0.034000,2.624839,run_00505
drum_profile_00506.mat,results_drum_profile_00506.csv,OK,200.000000,0.008004,1.851518,0.634112,0.034064,2.534699,run_00506
drum_profile_00507.mat,results_drum_profile_00507.csv,OK,200.000000,0.008000,1.968212,0.612040,0.035003,2.629256,run_00507
drum_profile_00508.mat,results_drum_profile_00508.csv,OK,200.000000,0.008000,1.862643,0.623319,0.034999,2.534960,run_00508
drum_profile_00509.mat,results_drum_profile_00509.csv,OK,200.000000,0.008000,1.982566,0.613070,0.035002,2.643638,run_00509
drum_profile_00510.mat,results_drum_profile_00510.csv,OK,200.000000,0.006999,1.991289,0.607989,0.034000,2.646282,run_00510
drum_profile_00511.mat,results_drum_profile_00511.csv,OK,200.000000,0.008000,1.858415,0.627321,0.034999,2.533736,run_00511
drum_profile_00512.mat,results_drum_profile_00512.csv,OK,200.000000,0.007996,1.987504,0.616992,0.033999,2.650492,run_00512
drum_profile_00513.mat,results_drum_profile_00513.csv,OK,200.000000,0.008000,1.962039,0.621992,0.036999,2.634031,run_00513
drum_profile_00514.mat,results_drum_profile_00514.csv,OK,200.000000,0.006997,2.002113,0.613104,0.033999,2.661210,run_00514
drum_profile_00515.mat,results_drum_profile_00515.csv,OK,200.000000,0.007997,1.972512,0.614992,0.034000,2.635503,run_00515
drum_profile_00516.mat,results_drum_profile_00516.csv,OK,200.000000,0.006998,1.892645,0.634199,0.034000,2.574842,run_00516
drum_profile_00517.mat,results_drum_profile_00517.csv,OK,200.000000,0.008998,1.997043,0.616992,0.033999,2.662032,run_00517
drum_profile_00518.mat,results_drum_profile_00518.csv,OK,200.000000,0.007997,1.987753,0.617095,0.035000,2.653851,run_00518
drum_profile_00519.mat,results_drum_profile_00519.csv,OK,200.000000,0.006998,1.983145,0.618991,0.034000,2.650135,run_00519
drum_profile_00520.mat,results_drum_profile_00520.csv,OK,200.000000,0.007000,1.991894,0.620987,0.035003,2.660885,run_00520
drum_profile_00521.mat,results_drum_profile_00521.csv,OK,200.000000,0.008019,1.971555,0.608132,0.034002,2.626707,run_00521
drum_profile_00522.mat,results_drum_profile_00522.csv,OK,200.000000,0.009000,1.977646,0.613284,0.035000,2.639929,run_00522
drum_profile_00523.mat,results_drum_profile_00523.csv,OK,200.000000,0.008001,1.978340,0.624010,0.035001,2.650353,run_00523
drum_profile_00524.mat,results_drum_profile_00524.csv,OK,200.000000,0.007999,1.975415,0.603991,0.034075,2.627480,run_00524
drum_profile_00525.mat,results_drum_profile_00525.csv,OK,200.000000,0.008000,1.988642,0.619374,0.034997,2.656012,run_00525
drum_profile_00526.mat,results_drum_profile_00526.csv,OK,200.000000,0.008013,1.989591,0.609111,0.035999,2.647714,run_00526
drum_profile_00527.mat,results_drum_profile_00527.csv,OK,200.000000,0.007998,1.980120,0.615202,0.033999,2.642320,run_00527
drum_profile_00528.mat,results_drum_profile_00528.csv,OK,200.000000,0.007000,1.995375,0.623184,0.035002,2.665562,run_00528
drum_profile_00529.mat,results_drum_profile_00529.csv,OK,200.000000,0.008809,1.854163,0.612068,0.033997,2.514221,run_00529
drum_profile_00530.mat,results_drum_profile_00530.csv,OK,200.000000,0.007999,1.858637,0.611181,0.033999,2.516814,run_00530
drum_profile_00531.mat,results_drum_profile_00531.csv,OK,200.000000,0.007075,1.991349,0.623994,0.034996,2.662414,run_00531
drum_profile_00532.mat,results_drum_profile_00532.csv,OK,200.000000,0.007997,1.976257,0.621078,0.034999,2.645331,run_00532
drum_profile_00533.mat,results_drum_profile_00533.csv,OK,200.000000,0.007998,1.990144,0.614269,0.034999,2.653412,run_00533
drum_profile_00534.mat,results_drum_profile_00534.csv,OK,200.000000,0.007997,1.863633,0.622055,0.036998,2.535682,run_00534
drum_profile_00535.mat,results_drum_profile_00535.csv,OK,200.000000,0.009001,1.970355,0.618988,0.033000,2.636344,run_00535
drum_profile_00536.mat,results_drum_profile_00536.csv,OK,200.000000,0.009000,1.990148,0.606991,0.034997,2.647133,run_00536
drum_profile_00537.mat,results_drum_profile_00537.csv,OK,200.000000,0.006787,2.002272,0.613131,0.033999,2.661400,run_00537
drum_profile_00538.mat,results_drum_profile_00538.csv,OK,200.000000,0.009000,1.860187,0.615161,0.034997,2.524348,run_00538
drum_profile_00539.mat,results_drum_profile_00539.csv,OK,200.000000,0.007000,1.990707,0.611138,0.033999,2.648842,run_00539
drum_profile_00540.mat,results_drum_profile_00540.csv,OK,200.000000,0.008000,1.956342,0.617667,0.034999,2.622009,run_00540
drum_profile_00541.mat,results_drum_profile_00541.csv,OK,200.000000,0.006996,1.995122,0.613992,0.034001,2.656111,run_00541
drum_profile_00542.mat,results_drum_profile_00542.csv,OK,200.000000,0.011001,2.002349,0.609182,0.034061,2.661593,run_00542
drum_profile_00543.mat,results_drum_profile_00543.csv,OK,200.000000,0.008001,2.014231,0.610992,0.034996,2.673223,run_00543
drum_profile_00544.mat,results_drum_profile_00544.csv,OK,200.000000,0.007998,1.962080,0.602990,0.035000,2.612069,run_00544
drum_profile_00545.mat,results_drum_profile_00545.csv,OK,200.000000,0.007001,1.999456,0.605088,0.034999,2.653539,run_00545
drum_profile_00546.mat,results_drum_profile_00546.csv,OK,200.000000,0.006999,1.977610,0.623991,0.035001,2.648601,run_00546
drum_profile_00547.mat,results_drum_profile_00547.csv,OK,200.000000,0.008999,2.046884,0.609988,0.034002,2.703874,run_00547
drum_profile_00548.mat,results_drum_profile_00548.csv,OK,200.000000,0.006999,1.957733,0.616990,0.033999,2.621721,run_00548
drum_profile_00549.mat,results_drum_profile_00549.csv,OK,200.000000,0.006732,1.978625,0.615416,0.034997,2.641037,run_00549
drum_profile_00550.mat,results_drum_profile_00550.csv,OK,200.000000,0.006998,1.961522,0.609108,0.036000,2.618629,run_00550
drum_profile_00551.mat,results_drum_profile_00551.csv,OK,200.000000,0.007999,2.170931,0.603169,0.034996,2.823096,run_00551
drum_profile_00552.mat,results_drum_profile_00552.csv,OK,200.000000,0.006997,2.011317,0.605990,0.035003,2.666311,run_00552
drum_profile_00553.mat,results_drum_profile_00553.csv,OK,200.000000,0.007999,1.984060,0.607990,0.035000,2.640048,run_00553
drum_profile_00554.mat,results_drum_profile_00554.csv,OK,200.000000,0.007998,2.041903,0.624993,0.034997,2.714889,run_00554
drum_profile_00555.mat,results_drum_profile_00555.csv,OK,200.000000,0.007999,1.987947,0.618991,0.035000,2.655937,run_00555
drum_profile_00556.mat,results_drum_profile_00556.csv,OK,200.000000,0.008000,1.962511,0.611239,0.035000,2.621753,run_00556
drum_profile_00557.mat,results_drum_profile_00557.csv,OK,200.000000,0.009001,2.055241,0.606992,0.033999,2.710233,run_00557
drum_profile_00558.mat,results_drum_profile_00558.csv,OK,200.000000,0.008000,2.001221,0.675437,0.035000,2.724659,run_00558
drum_profile_00559.mat,results_drum_profile_00559.csv,OK,200.000000,0.007999,1.974456,0.632259,0.035002,2.654716,run_00559
drum_profile_00560.mat,results_drum_profile_00560.csv,OK,200.000000,0.008001,1.996617,0.618991,0.038000,2.667609,run_00560
drum_profile_00561.mat,results_drum_profile_00561.csv,OK,200.000000,0.008000,1.993273,0.613243,0.035002,2.654519,run_00561
drum_profile_00562.mat,results_drum_profile_00562.csv,OK,200.000000,0.007998,1.857381,0.665988,0.035000,2.572369,run_00562
drum_profile_00563.mat,results_drum_profile_00563.csv,OK,200.000000,0.006957,1.978928,0.610988,0.034999,2.637916,run_00563
drum_profile_00564.mat,results_drum_profile_00564.csv,OK,200.000000,0.008000,2.087267,0.611229,0.034000,2.745496,run_00564
drum_profile_00565.mat,results_drum_profile_00565.csv,OK,200.000000,0.006998,1.847067,0.629127,0.034999,2.524192,run_00565
drum_profile_00566.mat,results_drum_profile_00566.csv,OK,200.000000,0.007000,1.861356,0.613276,0.034052,2.520683,run_00566
drum_profile_00567.mat,results_drum_profile_00567.csv,OK,200.000000,0.007283,2.005687,0.620296,0.034997,2.674981,run_00567
drum_profile_00568.mat,results_drum_profile_00568.csv,OK,200.000000,0.008001,1.868125,0.622132,0.034998,2.538253,run_00568
drum_profile_00569.mat,results_drum_profile_00569.csv,OK,200.000000,0.007999,2.064214,0.627990,0.033999,2.742204,run_00569
drum_profile_00570.mat,results_drum_profile_00570.csv,OK,200.000000,0.008000,1.863838,0.681987,0.038000,2.596827,run_00570
drum_profile_00571.mat,results_drum_profile_00571.csv,OK,200.000000,0.008001,2.003024,0.609992,0.035000,2.661017,run_00571
drum_profile_00572.mat,results_drum_profile_00572.csv,OK,200.000000,0.009000,2.052853,0.616994,0.034999,2.718847,run_00572
drum_profile_00573.mat,results_drum_profile_00573.csv,OK,200.000000,0.008000,1.980949,0.608992,0.034999,2.637940,run_00573
drum_profile_00574.mat,results_drum_profile_00574.csv,OK,200.000000,0.008000,1.986281,0.622990,0.035002,2.657272,run_00574
drum_profile_00575.mat,results_drum_profile_00575.csv,OK,200.000000,0.008000,2.014979,0.605988,0.034000,2.668970,run_00575
drum_profile_00576.mat,results_drum_profile_00576.csv,OK,200.000000,0.007000,1.878042,0.617285,0.034001,2.541328,run_00576
drum_profile_00577.mat,results_drum_profile_00577.csv,OK,200.000000,0.008000,2.022589,0.619991,0.036000,2.691580,run_00577
drum_profile_00578.mat,results_drum_profile_00578.csv,OK,200.000000,0.007841,1.867002,0.608988,0.035000,2.523993,run_00578
drum_profile_00579.mat,results_drum_profile_00579.csv,OK,200.000000,0.007999,2.011137,0.609993,0.034999,2.669137,run_00579
drum_profile_00580.mat,results_drum_profile_00580.csv,OK,200.000000,0.007999,2.063445,0.616991,0.033999,2.728434,run_00580
drum_profile_00581.mat,results_drum_profile_00581.csv,OK,200.000000,0.008001,2.032959,0.616075,0.034000,2.695473,run_00581
drum_profile_00582.mat,results_drum_profile_00582.csv,OK,200.000000,0.010001,2.009228,0.610149,0.035066,2.669443,run_00582
drum_profile_00583.mat,results_drum_profile_00583.csv,OK,200.000000,0.007973,1.973253,0.611989,0.035003,2.634218,run_00583
drum_profile_00584.mat,results_drum_profile_00584.csv,OK,200.000000,0.008000,1.977946,0.615993,0.034998,2.641938,run_00584
drum_profile_00585.mat,results_drum_profile_00585.csv,OK,200.000000,0.006998,1.861078,0.617991,0.035000,2.527066,run_00585
drum_profile_00586.mat,results_drum_profile_00586.csv,OK,200.000000,0.007000,1.981294,0.623336,0.034000,2.651633,run_00586
drum_profile_00587.mat,results_drum_profile_00587.csv,OK,200.000000,0.007002,1.872414,0.616082,0.033999,2.534496,run_00587
drum_profile_00588.mat,results_drum_profile_00588.csv,OK,200.000000,0.007998,1.962966,0.611154,0.034999,2.622235,run_00588
drum_profile_00589.mat,results_drum_profile_00589.csv,OK,200.000000,0.007996,2.037614,0.617294,0.034059,2.702966,run_00589
drum_profile_00590.mat,results_drum_profile_00590.csv,OK,200.000000,0.008000,1.976082,0.695989,0.035000,2.720073,run_00590
drum_profile_00591.mat,results_drum_profile_00591.csv,OK,200.000000,0.009001,1.958401,0.642180,0.034999,2.649581,run_00591
drum_profile_00592.mat,results_drum_profile_00592.csv,OK,200.000000,0.008002,1.973135,0.628041,0.035996,2.650172,run_00592
drum_profile_00593.mat,results_drum_profile_00593.csv,OK,200.000000,0.009996,2.006741,0.623992,0.033999,2.679727,run_00593
drum_profile_00594.mat,results_drum_profile_00594.csv,OK,200.000000,0.006881,1.992323,0.612993,0.033999,2.655312,run_00594
drum_profile_00595.mat,results_drum_profile_00595.csv,OK,200.000000,0.008003,1.871374,0.613261,0.033997,2.531631,run_00595
drum_profile_00596.mat,results_drum_profile_00596.csv,OK,200.000000,0.006997,1.985365,0.611992,0.033999,2.644354,run_00596
drum_profile_00597.mat,results_drum_profile_00597.csv,OK,200.000000,0.008000,2.015859,0.626994,0.033997,2.689850,run_00597
drum_profile_00598.mat,results_drum_profile_00598.csv,OK,200.000000,0.010000,1.890954,0.628989,0.033999,2.568944,run_00598
drum_profile_00599.mat,results_drum_profile_00599.csv,OK,200.000000,0.007534,2.064095,0.605156,0.039087,2.722870,run_00599
drum_profile_00600.mat,results_drum_profile_00600.csv,OK,200.000000,0.008997,1.888410,0.608005,0.034997,2.546181,run_00600
drum_profile_00601.mat,results_drum_profile_00601.csv,OK,200.000000,0.008002,2.049986,0.609994,0.033997,2.707977,run_00601
drum_profile_00602.mat,results_drum_profile_00602.csv,OK,200.000000,0.008000,1.952064,0.618988,0.034003,2.618055,run_00602
drum_profile_00603.mat,results_drum_profile_00603.csv,OK,200.000000,0.007998,1.965477,0.612063,0.033999,2.624540,run_00603
drum_profile_00604.mat,results_drum_profile_00604.csv,OK,200.000000,0.007000,2.050003,0.630090,0.035001,2.728095,run_00604
drum_profile_00605.mat,results_drum_profile_00605.csv,OK,200.000000,0.008000,1.976055,0.611992,0.035003,2.636049,run_00605
drum_profile_00606.mat,results_drum_profile_00606.csv,OK,200.000000,0.006998,2.025081,0.612996,0.035995,2.687071,run_00606
drum_profile_00607.mat,results_drum_profile_00607.csv,OK,200.000000,0.008000,2.049498,0.624105,0.033997,2.721600,run_00607
drum_profile_00608.mat,results_drum_profile_00608.csv,OK,200.000000,0.006999,1.850221,0.615232,0.035000,2.512091,run_00608
drum_profile_00609.mat,results_drum_profile_00609.csv,OK,200.000000,0.008002,2.022989,0.618995,0.033997,2.688983,run_00609
drum_profile_00610.mat,results_drum_profile_00610.csv,OK,200.000000,0.008000,1.995094,0.620991,0.035001,2.664085,run_00610
drum_profile_00611.mat,results_drum_profile_00611.csv,OK,200.000000,0.007999,1.878500,0.619203,0.035999,2.545699,run_00611
drum_profile_00612.mat,results_drum_profile_00612.csv,OK,200.000000,0.007992,2.004250,0.616391,0.034539,2.669183,run_00612
drum_profile_00613.mat,results_drum_profile_00613.csv,OK,200.000000,0.007997,2.001913,0.615991,0.034997,2.668902,run_00613
drum_profile_00614.mat,results_drum_profile_00614.csv,OK,200.000000,0.008000,1.987886,0.615990,0.035003,2.651876,run_00614
drum_profile_00615.mat,results_drum_profile_00615.csv,OK,200.000000,0.008001,1.988856,0.613134,0.035001,2.649993,run_00615
drum_profile_00616.mat,results_drum_profile_00616.csv,OK,200.000000,0.008004,2.016969,0.631993,0.034000,2.695966,run_00616
drum_profile_00617.mat,results_drum_profile_00617.csv,OK,200.000000,0.008000,1.883731,0.615072,0.034000,2.546804,run_00617
drum_profile_00618.mat,results_drum_profile_00618.csv,OK,200.000000,0.007691,2.040186,0.618058,0.034996,2.706239,run_00618
drum_profile_00619.mat,results_drum_profile_00619.csv,OK,200.000000,0.009000,2.044093,0.614992,0.034000,2.707085,run_00619
drum_profile_00620.mat,results_drum_profile_00620.csv,OK,200.000000,0.008001,1.986514,0.609202,0.033998,2.642714,run_00620
drum_profile_00621.mat,results_drum_profile_00621.csv,OK,200.000000,0.008001,2.056808,0.633140,0.035002,2.737952,run_00621
drum_profile_00622.mat,results_drum_profile_00622.csv,OK,200.000000,0.008000,1.957301,0.614992,0.034999,2.620293,run_00622
drum_profile_00623.mat,results_drum_profile_00623.csv,OK,200.000000,0.008003,1.993800,0.615992,0.035002,2.658797,run_00623
drum_profile_00624.mat,results_drum_profile_00624.csv,OK,200.000000,0.008001,1.963571,0.612056,0.034002,2.622631,run_00624
drum_profile_00625.mat,results_drum_profile_00625.csv,OK,200.000000,0.008003,1.976789,0.623048,0.035001,2.647839,run_00625
drum_profile_00626.mat,results_drum_profile_00626.csv,OK,200.000000,0.007000,2.016229,0.615988,0.034000,2.679284,run_00626
drum_profile_00627.mat,results_drum_profile_00627.csv,OK,200.000000,0.007001,1.844222,0.604993,0.034997,2.497211,run_00627
drum_profile_00628.mat,results_drum_profile_00628.csv,OK,200.000000,0.007998,2.051782,0.613991,0.033999,2.712770,run_00628
drum_profile_00629.mat,results_drum_profile_00629.csv,OK,200.000000,0.008000,1.982773,0.630173,0.035000,2.661946,run_00629
drum_profile_00630.mat,results_drum_profile_00630.csv,OK,200.000000,0.009886,1.986983,0.619990,0.034003,2.656974,run_00630
drum_profile_00631.mat,results_drum_profile_00631.csv,OK,200.000000,0.009120,2.048025,0.618987,0.035000,2.718014,run_00631
drum_profile_00632.mat,results_drum_profile_00632.csv,OK,200.000000,0.008002,1.994861,0.613067,0.034000,2.654928,run_00632
drum_profile_00633.mat,results_drum_profile_00633.csv,OK,200.000000,0.008000,1.980467,0.619327,0.033999,2.647792,run_00633
drum_profile_00634.mat,results_drum_profile_00634.csv,OK,200.000000,0.008002,1.979371,0.622991,0.034997,2.650362,run_00634
drum_profile_00635.mat,results_drum_profile_00635.csv,OK,200.000000,0.007000,1.883561,0.628217,0.034000,2.558779,run_00635
drum_profile_00636.mat,results_drum_profile_00636.csv,OK,200.000000,0.009000,1.981262,0.609993,0.033998,2.639252,run_00636
drum_profile_00637.mat,results_drum_profile_00637.csv,OK,200.000000,0.008002,1.982424,0.610156,0.035001,2.640583,run_00637
drum_profile_00638.mat,results_drum_profile_00638.csv,OK,200.000000,0.007001,1.985802,0.619163,0.034000,2.651965,run_00638
drum_profile_00639.mat,results_drum_profile_00639.csv,OK,200.000000,0.006998,2.030618,0.613109,0.034082,2.690807,run_00639
drum_profile_00640.mat,results_drum_profile_00640.csv,OK,200.000000,0.008001,2.056127,0.617035,0.035001,2.721166,run_00640
drum_profile_00641.mat,results_drum_profile_00641.csv,OK,200.000000,0.007997,1.981794,0.615991,0.034087,2.644868,run_00641
drum_profile_00642.mat,results_drum_profile_00642.csv,OK,200.000000,0.007000,1.970840,0.608244,0.034999,2.626083,run_00642
drum_profile_00643.mat,results_drum_profile_00643.csv,OK,200.000000,0.007000,1.982779,0.605154,0.034999,2.634929,run_00643
drum_profile_00644.mat,results_drum_profile_00644.csv,OK,200.000000,0.007005,1.999970,0.623992,0.035003,2.672968,run_00644
drum_profile_00645.mat,results_drum_profile_00645.csv,OK,200.000000,0.006997,1.967655,0.612058,0.035001,2.626712,run_00645
drum_profile_00646.mat,results_drum_profile_00646.csv,OK,200.000000,0.007001,1.969786,0.612147,0.033999,2.627930,run_00646
drum_profile_00647.mat,results_drum_profile_00647.csv,OK,200.000000,0.008391,1.872958,0.605165,0.034000,2.526121,run_00647
drum_profile_00648.mat,results_drum_profile_00648.csv,OK,200.000000,0.007003,1.977836,0.602103,0.035003,2.626944,run_00648
drum_profile_00649.mat,results_drum_profile_00649.csv,OK,200.000000,0.008000,2.015386,0.623992,0.035996,2.689373,run_00649
drum_profile_00650.mat,results_drum_profile_00650.csv,OK,200.000000,0.008000,1.998963,0.611992,0.034000,2.657952,run_00650
drum_profile_00651.mat,results_drum_profile_00651.csv,OK,200.000000,0.008000,1.970080,0.610991,0.033999,2.628070,run_00651
